,_politicianId,filingDate,txDate,txType,chamber,price,size,sizeRangeHigh,sizeRangeLow,value,filingId,filingURL,reportingGap,comment,asset.assetType,asset.assetTicker,issuer.country,issuer.issuerName,issuer.issuerTicker,issuer.sector,politician._stateId,politician.chamber,politician.dob,politician.firstName,politician.gender,politician.lastName,politician.party
79,F000462,2022-04-06,2022-03-09,sell,house,67.12,120,224,15,8000,203877897,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020648.pdf,28,SUBHOLDING OF: MORGAN STANLEY IRA - X141,stock,SO:US,us,The Southern Co,SO:US,utilities,fl,house,1948-05-16,Lois,female,Frankel,democrat
80,F000462,2022-04-06,2022-03-09,buy,house,172.46,47,87,6,8000,203877897,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020648.pdf,28,SUBHOLDING OF: MORGAN STANLEY IRA - X141,stock,TXN:US,us,Texas Instruments Inc,TXN:US,information-technology,fl,house,1948-05-16,Lois,female,Frankel,democrat
81,F000462,2022-02-27,2022-02-07,sell,house,73.86,109,204,14,8000,203556623,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020470.pdf,20,SUBHOLDING OF: Morgan Stanley IRA X142,stock,AOS:US,us,A. O. Smith Corp,AOS:US,industrials,fl,house,1948-05-16,Lois,female,Frankel,democrat
82,F000462,2022-02-27,2022-01-26,sell,house,64.75,124,232,16,8000,203556623,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020470.pdf,32,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,C:US,us,Citigroup Inc,C:US,financials,fl,house,1948-05-16,Lois,female,Frankel,democrat
83,F000462,2022-02-27,2022-02-07,sell,house,146.21,55,103,7,8000,203556623,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020470.pdf,20,SUBHOLDING OF: Morgan Stanley IRA - X142,stock,CLX:US,us,The Clorox Co,CLX:US,consumer-staples,fl,house,1948-05-16,Lois,female,Frankel,democrat
84,F000462,2022-02-27,2022-01-27,buy,house,128.64,63,117,8,8000,203556623,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020470.pdf,31,SUBHOLDING OF: Morgan Stanley IRA - X142,stock,FANG:US,us,Diamondback Energy Inc,FANG:US,energy,fl,house,1948-05-16,Lois,female,Frankel,democrat
85,F000462,2022-02-27,2022-02-10,sell,house,54.7,147,275,19,8000,203556623,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020470.pdf,17,SUBHOLDING OF: Morgan Stanley IRA - X142,stock,HXL:US,us,Hexcel Corp,HXL:US,industrials,fl,house,1948-05-16,Lois,female,Frankel,democrat
86,F000462,2022-02-27,2022-02-09,sell,house,131.89,61,114,8,8000,203556623,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020470.pdf,18,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,KMB:US,us,Kimberly-Clark Corp,KMB:US,consumer-staples,fl,house,1948-05-16,Lois,female,Frankel,democrat
87,F000462,2022-02-27,2022-02-10,sell,house,130.95,62,115,8,8000,203556623,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020470.pdf,17,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,KMB:US,us,Kimberly-Clark Corp,KMB:US,consumer-staples,fl,house,1948-05-16,Lois,female,Frankel,democrat
88,F000462,2022-02-27,2022-01-19,sell,house,377.33,22,40,3,8000,203556623,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020470.pdf,39,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,LMT:US,us,Lockheed Martin Corp,LMT:US,industrials,fl,house,1948-05-16,Lois,female,Frankel,democrat
89,F000462,2022-02-27,2022-01-20,buy,house,251.84,32,60,4,8000,203556623,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020470.pdf,38,SUBHOLDING OF: Morgan Stanley IRA - X142,stock,MCK:US,us,McKesson Corp,MCK:US,health-care,fl,house,1948-05-16,Lois,female,Frankel,democrat
90,F000462,2022-02-27,2022-02-07,buy,house,270.2,30,56,4,8000,203556623,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020470.pdf,20,SUBHOLDING OF: Morgan Stanley IRA - X142,stock,MCK:US,us,McKesson Corp,MCK:US,health-care,fl,house,1948-05-16,Lois,female,Frankel,democrat
91,F000462,2022-02-27,2022-02-03,sell,house,102.17,79,147,10,8000,203556623,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020470.pdf,24,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,MDT:US,ie,Medtronic PLC,MDT:US,health-care,fl,house,1948-05-16,Lois,female,Frankel,democrat
92,F000462,2022-02-27,2022-02-09,sell,house,106.09,76,142,10,8000,203556623,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020470.pdf,18,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,MDT:US,ie,Medtronic PLC,MDT:US,health-care,fl,house,1948-05-16,Lois,female,Frankel,democrat
93,F000462,2022-02-27,2022-02-02,sell,house,103.37,78,146,10,8000,203556623,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020470.pdf,25,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,MDT:US,ie,Medtronic PLC,MDT:US,health-care,fl,house,1948-05-16,Lois,female,Frankel,democrat
94,F000462,2022-02-27,2022-02-14,sell,house,49.62,162,303,21,8000,203556623,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020470.pdf,13,SUBHOLDING OF: Morgan Stanley IRA - X142,stock,NUVA:US,us,NuVasive Inc,NUVA:US,health-care,fl,house,1948-05-16,Lois,female,Frankel,democrat
95,F000462,2022-02-27,2022-02-09,buy,house,209.76,39,72,5,8000,203556623,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020470.pdf,18,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,NXPI:US,nl,NXP Semiconductors NV,NXPI:US,information-technology,fl,house,1948-05-16,Lois,female,Frankel,democrat
96,F000462,2022-02-27,2022-02-02,buy,house,53.86,149,279,19,8000,203556623,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020470.pdf,25,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,PFE:US,us,Pfizer Inc,PFE:US,health-care,fl,house,1948-05-16,Lois,female,Frankel,democrat
97,F000462,2022-02-27,2022-02-09,buy,house,51.47,156,292,20,8000,203556623,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020470.pdf,18,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,PFE:US,us,Pfizer Inc,PFE:US,health-care,fl,house,1948-05-16,Lois,female,Frankel,democrat
98,F000462,2022-02-27,2022-02-02,buy,house,157.62,52,96,7,8000,203556623,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020470.pdf,25,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,PPG:US,us,PPG Industries Inc,PPG:US,materials,fl,house,1948-05-16,Lois,female,Frankel,democrat
99,F000462,2022-02-27,2022-02-07,sell,house,79.77,101,189,13,8000,203556623,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020470.pdf,20,SUBHOLDING OF: Morgan Stanley IRA - X142,stock,SSNC:US,us,SS&C Technologies Holdings Inc,SSNC:US,information-technology,fl,house,1948-05-16,Lois,female,Frankel,democrat
100,F000462,2022-02-16,2022-01-10,sell,house,48.3,166,311,21,8000,203485060,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020401.pdf,37,SUBHOLDING OF: Morgan Stanley IRA - X142,stock,BWXT:US,us,BWX Technologies Inc,BWXT:US,industrials,fl,house,1948-05-16,Lois,female,Frankel,democrat
101,F000462,2022-02-16,2022-01-10,buy,house,121.35,67,124,9,8000,203485060,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020401.pdf,37,SUBHOLDING OF: Morgan Stanley IRA - X142,stock,FANG:US,us,Diamondback Energy Inc,FANG:US,energy,fl,house,1948-05-16,Lois,female,Frankel,democrat
102,F000462,2022-02-16,2022-01-11,buy,house,124.36,65,121,9,8000,203485060,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020401.pdf,36,SUBHOLDING OF: Morgan Stanley IRA - X142,stock,FANG:US,us,Diamondback Energy Inc,FANG:US,energy,fl,house,1948-05-16,Lois,female,Frankel,democrat
103,F000462,2022-02-16,2022-01-11,sell,house,58.4,138,257,18,8000,203485060,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020401.pdf,36,SUBHOLDING OF: Morgan Stanley IRA - X142,stock,DCI:US,us,Donaldson Co Inc,DCI:US,industrials,fl,house,1948-05-16,Lois,female,Frankel,democrat
104,F000462,2022-02-16,2022-01-10,sell,house,124.77,65,121,9,8000,203485060,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020401.pdf,37,SUBHOLDING OF: Morgan Stanley IRA - X142,stock,EXPD:US,us,Expeditors International of Washington Inc,EXPD:US,industrials,fl,house,1948-05-16,Lois,female,Frankel,democrat
105,F000462,2022-02-16,2022-01-10,sell,house,293.69,28,52,4,8000,203485060,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020401.pdf,37,SUBHOLDING OF: Morgan Stanley IRA - X142,stock,IT:US,us,Gartner Inc,IT:US,information-technology,fl,house,1948-05-16,Lois,female,Frankel,democrat
106,F000462,2022-02-16,2022-01-10,buy,house,85.15,95,177,12,8000,203485060,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020401.pdf,37,SUBHOLDING OF: Morgan Stanley IRA - X142,stock,HES:US,us,Hess Corp,HES:US,energy,fl,house,1948-05-16,Lois,female,Frankel,democrat
107,F000462,2022-02-16,2022-01-11,buy,house,90.04,90,167,12,8000,203485060,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020401.pdf,36,SUBHOLDING OF: Morgan Stanley IRA - X142,stock,HES:US,us,Hess Corp,HES:US,energy,fl,house,1948-05-16,Lois,female,Frankel,democrat
108,F000462,2022-02-16,2022-01-13,buy,house,69.86,115,215,15,8000,203485060,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020401.pdf,34,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,KKR:US,us,KKR & Co Inc,KKR:US,financials,fl,house,1948-05-16,Lois,female,Frankel,democrat
109,F000462,2022-02-16,2022-01-12,buy,house,72.14,111,208,14,8000,203485060,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020401.pdf,35,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,KKR:US,us,KKR & Co Inc,KKR:US,financials,fl,house,1948-05-16,Lois,female,Frankel,democrat
110,F000462,2022-02-16,2022-01-12,sell,house,361.3,23,42,3,8000,203485060,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020401.pdf,35,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,LMT:US,us,Lockheed Martin Corp,LMT:US,industrials,fl,house,1948-05-16,Lois,female,Frankel,democrat
111,F000462,2022-02-16,2022-01-11,buy,house,178.2,46,85,6,8000,203485060,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020401.pdf,36,SUBHOLDING OF: Morgan Stanley IRA - X142,stock,MTB:US,us,M&T Bank Corp,MTB:US,financials,fl,house,1948-05-16,Lois,female,Frankel,democrat
112,F000462,2022-02-16,2022-01-11,sell,house,48.04,167,313,21,8000,203485060,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020401.pdf,36,SUBHOLDING OF: Morgan Stanley IRA - X142,stock,OLLI:US,us,Ollie's Bargain Outlet Holdings Inc,OLLI:US,consumer-discretionary,fl,house,1948-05-16,Lois,female,Frankel,democrat
113,F000462,2022-02-16,2022-01-10,sell,house,48.37,166,311,21,8000,203485060,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020401.pdf,37,SUBHOLDING OF: Morgan Stanley IRA - X142,stock,OLLI:US,us,Ollie's Bargain Outlet Holdings Inc,OLLI:US,consumer-discretionary,fl,house,1948-05-16,Lois,female,Frankel,democrat
114,F000462,2022-02-16,2022-01-10,buy,house,166.19,49,91,7,8000,203485060,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020401.pdf,37,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,PPG:US,us,PPG Industries Inc,PPG:US,materials,fl,house,1948-05-16,Lois,female,Frankel,democrat
115,F000462,2022-02-16,2022-01-10,sell,house,255.47,32,59,4,8000,203485060,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020401.pdf,37,SUBHOLDING OF: Morgan Stanley IRA - X142,stock,SEDG:US,il,SolarEdge Technologies Inc,SEDG:US,information-technology,fl,house,1948-05-16,Lois,female,Frankel,democrat
116,F000462,2022-01-16,2021-12-03,buy,house,155.94,52,97,7,8000,203352469,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020235.pdf,44,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,AXP:US,us,American Express Co,AXP:US,financials,fl,house,1948-05-16,Lois,female,Frankel,democrat
117,F000462,2022-01-16,2021-12-10,buy,house,47.83,168,314,21,8000,203352469,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020235.pdf,37,SUBHOLDING OF: Morgan Stanley IRA - X142,stock,BWXT:US,us,BWX Technologies Inc,BWXT:US,industrials,fl,house,1948-05-16,Lois,female,Frankel,democrat
118,F000462,2022-01-16,2021-12-03,sell,house,181.46,45,83,6,8000,203352469,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020235.pdf,44,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,CB:US,ch,Chubb Ltd,CB:US,financials,fl,house,1948-05-16,Lois,female,Frankel,democrat
119,F000462,2022-01-16,2021-12-03,sell,house,50.72,158,296,20,8000,203352469,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020235.pdf,44,SUBHOLDING OF: Morgan Stanley IRA - X142,stock,XRAY:US,us,DENTSPLY SIRONA Inc,XRAY:US,health-care,fl,house,1948-05-16,Lois,female,Frankel,democrat
120,F000462,2022-01-16,2021-12-05,sell,house,50.72,158,296,20,8000,203352469,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020235.pdf,42,SUBHOLDING OF: Morgan Stanley IRA - X142,stock,XRAY:US,us,DENTSPLY SIRONA Inc,XRAY:US,health-care,fl,house,1948-05-16,Lois,female,Frankel,democrat
121,F000462,2022-01-16,2021-12-09,buy,house,78.64,102,191,13,8000,203352469,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020235.pdf,38,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,DD:US,us,DuPont  De Nemours Inc,DD:US,materials,fl,house,1948-05-16,Lois,female,Frankel,democrat
122,F000462,2022-01-16,2021-12-09,sell,house,700.01,12,22,2,8000,203352469,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020235.pdf,38,SUBHOLDING OF: Morgan Stanley IRA - X142,stock,EPAM:US,us,EPAM Systems Inc,EPAM:US,information-technology,fl,house,1948-05-16,Lois,female,Frankel,democrat
123,F000462,2022-01-16,2021-12-09,sell,house,209.77,39,72,5,8000,203352469,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020235.pdf,38,SUBHOLDING OF: Morgan Stanley IRA - X142,stock,FRC:US,us,First Republic Bank,FRC:US,financials,fl,house,1948-05-16,Lois,female,Frankel,democrat
124,F000462,2022-01-16,2021-12-10,buy,house,112.23,72,134,9,8000,203352469,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020235.pdf,37,SUBHOLDING OF: Morgan Stanley IRA - X142,stock,NSP:US,us,Insperity Inc,NSP:US,industrials,fl,house,1948-05-16,Lois,female,Frankel,democrat
125,F000462,2022-01-16,2021-12-08,sell,house,51.75,155,290,20,8000,203352469,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020235.pdf,39,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,INTC:US,us,Intel Corp,INTC:US,information-technology,fl,house,1948-05-16,Lois,female,Frankel,democrat
126,F000462,2022-01-16,2021-12-03,sell,house,49.25,163,305,21,8000,203352469,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020235.pdf,44,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,INTC:US,us,Intel Corp,INTC:US,information-technology,fl,house,1948-05-16,Lois,female,Frankel,democrat
127,F000462,2022-01-16,2021-12-15,sell,house,138.3,59,109,8,8000,203352469,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020235.pdf,32,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,KMB:US,us,Kimberly-Clark Corp,KMB:US,consumer-staples,fl,house,1948-05-16,Lois,female,Frankel,democrat
128,F000462,2022-01-16,2021-12-03,buy,house,73.34,110,205,14,8000,203352469,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020235.pdf,44,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,MRK:US,us,Merck & Co Inc,MRK:US,health-care,fl,house,1948-05-16,Lois,female,Frankel,democrat
129,F000462,2022-01-16,2021-12-10,buy,house,124.49,65,121,9,8000,203352469,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020235.pdf,37,SUBHOLDING OF: Morgan Stanley IRA - X142,stock,ZBH:US,us,Zimmer Biomet Holdings Inc,ZBH:US,health-care,fl,house,1948-05-16,Lois,female,Frankel,democrat
130,F000462,2021-12-30,2021-11-17,sell,house,372.78,22,41,3,8000,203331451,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20020112.pdf,43,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,ACN:US,ie,Accenture PLC,ACN:US,information-technology,fl,house,1948-05-16,Lois,female,Frankel,democrat
131,F000462,2021-12-30,2021-11-17,buy,house,179.61,45,84,6,8000,203331451,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20020112.pdf,43,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,AXP:US,us,American Express Co,AXP:US,financials,fl,house,1948-05-16,Lois,female,Frankel,democrat
132,F000462,2021-12-30,2021-11-17,buy,house,79.29,102,190,13,8000,203331451,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20020112.pdf,43,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,DD:US,us,DuPont  De Nemours Inc,DD:US,materials,fl,house,1948-05-16,Lois,female,Frankel,democrat
133,F000462,2021-12-30,2021-11-18,buy,house,79.52,101,189,13,8000,203331451,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20020112.pdf,42,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,DD:US,us,DuPont  De Nemours Inc,DD:US,materials,fl,house,1948-05-16,Lois,female,Frankel,democrat
134,F000462,2021-12-30,2021-11-17,buy,house,156.72,52,96,7,8000,203331451,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20020112.pdf,43,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,MAR:US,us,Marriott International Inc,MAR:US,consumer-discretionary,fl,house,1948-05-16,Lois,female,Frankel,democrat
135,F000462,2021-12-30,2021-11-18,sell,house,208.7,39,72,5,8000,203331451,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20020112.pdf,42,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,NDAQ:US,us,Nasdaq Inc,NDAQ:US,financials,fl,house,1948-05-16,Lois,female,Frankel,democrat
136,F000462,2021-12-30,2021-11-18,sell,house,208.7,39,72,5,8000,203331451,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20020112.pdf,42,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,NDAQ:US,us,Nasdaq Inc,NDAQ:US,financials,fl,house,1948-05-16,Lois,female,Frankel,democrat
137,F000462,2021-12-30,2021-11-17,sell,house,637.3,13,24,2,8000,203331451,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20020112.pdf,43,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,TMO:US,us,Thermo Fisher Scientific Inc,TMO:US,health-care,fl,house,1948-05-16,Lois,female,Frankel,democrat
138,F000462,2021-12-21,2021-11-10,buy,house,181.39,45,83,6,8000,203152340,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20020021.pdf,41,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,AXP:US,us,American Express Co,AXP:US,financials,fl,house,1948-05-16,Lois,female,Frankel,democrat
139,F000462,2021-12-21,2021-11-10,sell,house,171.87,47,88,6,8000,203152340,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20020021.pdf,41,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,ETN:US,ie,Eaton Corp PLC,ETN:US,industrials,fl,house,1948-05-16,Lois,female,Frankel,democrat
140,F000462,2021-12-21,2021-11-11,sell,house,169.92,48,89,6,8000,203152340,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20020021.pdf,40,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,ETN:US,ie,Eaton Corp PLC,ETN:US,industrials,fl,house,1948-05-16,Lois,female,Frankel,democrat
141,F000462,2021-11-01,2021-10-06,sell,house,290.83,28,52,4,8000,202183604,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019707.pdf,26,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,AON:US,gb,Aon PLC,AON:US,financials,fl,house,1948-05-16,Lois,female,Frankel,democrat
142,F000462,2021-11-01,2021-09-27,buy,house,32.6,246,461,31,8000,202183604,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019707.pdf,35,SUBHOLDING OF: Morgan Stanley IRA - X142,stock,CARG:US,us,CarGurus Inc,CARG:US,communication-services,fl,house,1948-05-16,Lois,female,Frankel,democrat
143,F000462,2021-11-01,2021-09-27,sell,house,17.0,471,883,59,8000,202183604,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019707.pdf,35,SUBHOLDING OF: Morgan Stanley IRA - X142,reit,HST:US,us,Host Hotels & Resorts Inc,HST:US,real-estate,fl,house,1948-05-16,Lois,female,Frankel,democrat
144,F000462,2021-11-01,2021-09-24,sell,house,16.96,473,885,60,8000,202183604,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019707.pdf,38,SUBHOLDING OF: Morgan Stanley IRA - X142,reit,HST:US,us,Host Hotels & Resorts Inc,HST:US,real-estate,fl,house,1948-05-16,Lois,female,Frankel,democrat
145,F000462,2021-11-01,2021-09-30,buy,house,60.88,132,247,17,8000,202183604,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019707.pdf,32,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,KKR:US,us,KKR & Co Inc,KKR:US,financials,fl,house,1948-05-16,Lois,female,Frankel,democrat
146,F000462,2021-11-01,2021-10-06,buy,house,61.86,130,243,17,8000,202183604,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019707.pdf,26,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,KKR:US,us,KKR & Co Inc,KKR:US,financials,fl,house,1948-05-16,Lois,female,Frankel,democrat
147,F000462,2021-11-01,2021-09-28,buy,house,1194.5,7,13,1,8000,202183604,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019707.pdf,34,SUBHOLDING OF: Morgan Stanley IRA - X142,stock,MKL:US,us,Markel Corp,MKL:US,financials,fl,house,1948-05-16,Lois,female,Frankel,democrat
148,F000462,2021-11-01,2021-09-23,buy,house,149.91,54,101,7,8000,202183604,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019707.pdf,39,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,MAR:US,us,Marriott International Inc,MAR:US,consumer-discretionary,fl,house,1948-05-16,Lois,female,Frankel,democrat
149,F000462,2021-11-01,2021-09-24,buy,house,152.51,53,99,7,8000,202183604,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019707.pdf,38,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,MAR:US,us,Marriott International Inc,MAR:US,consumer-discretionary,fl,house,1948-05-16,Lois,female,Frankel,democrat
150,F000462,2021-11-01,2021-09-28,buy,house,65.73,123,229,16,8000,202183604,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019707.pdf,34,SUBHOLDING OF: Morgan Stanley IRA - X142,stock,OLLI:US,us,Ollie's Bargain Outlet Holdings Inc,OLLI:US,consumer-discretionary,fl,house,1948-05-16,Lois,female,Frankel,democrat
151,F000462,2021-11-01,2021-09-29,sell,house,197.44,41,76,6,8000,202183604,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019707.pdf,33,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,PNC:US,us,The PNC Financial Services Group Inc,PNC:US,financials,fl,house,1948-05-16,Lois,female,Frankel,democrat
152,F000462,2021-11-01,2021-09-24,sell,house,183.24,44,82,6,8000,202183604,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019707.pdf,38,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,TT:US,ie,Trane Technologies PLC,TT:US,industrials,fl,house,1948-05-16,Lois,female,Frankel,democrat
153,F000462,2021-11-01,2021-09-23,sell,house,186.09,44,81,6,8000,202183604,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019707.pdf,39,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,TT:US,ie,Trane Technologies PLC,TT:US,industrials,fl,house,1948-05-16,Lois,female,Frankel,democrat
154,F000462,2021-11-01,2021-09-23,buy,house,233.45,35,65,5,8000,202183604,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019707.pdf,39,SUBHOLDING OF: Morgan Stanley IRA - X142,stock,WLTW:US,gb,Willis Towers Watson PLC,WTW:US,financials,fl,house,1948-05-16,Lois,female,Frankel,democrat
155,F000462,2021-11-01,2021-09-22,buy,house,230.94,35,65,5,8000,202183604,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019707.pdf,40,SUBHOLDING OF: Morgan Stanley IRA - X142,stock,WLTW:US,gb,Willis Towers Watson PLC,WTW:US,financials,fl,house,1948-05-16,Lois,female,Frankel,democrat
156,F000462,2021-11-01,2021-09-22,sell,house,116.17,70,130,9,8000,202183604,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019707.pdf,40,SUBHOLDING OF: Morgan Stanley IRA - X142,stock,WWD:US,us,Woodward Inc,WWD:US,industrials,fl,house,1948-05-16,Lois,female,Frankel,democrat
157,F000462,2021-11-01,2021-09-23,sell,house,115.37,70,131,9,8000,202183604,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019707.pdf,39,SUBHOLDING OF: Morgan Stanley IRA - X142,stock,WWD:US,us,Woodward Inc,WWD:US,industrials,fl,house,1948-05-16,Lois,female,Frankel,democrat
158,F000462,2021-09-28,2021-09-10,buy,house,77.3,104,195,13,8000,201858572,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019512.pdf,18,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,D:US,us,Dominion Energy Inc,D:US,utilities,fl,house,1948-05-16,Lois,female,Frankel,democrat
159,F000462,2021-09-28,2021-09-09,buy,house,78.46,103,192,13,8000,201858572,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019512.pdf,19,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,D:US,us,Dominion Energy Inc,D:US,utilities,fl,house,1948-05-16,Lois,female,Frankel,democrat
